ID,City,Fin Province/State,Country/Region,Continent,Lat,Long,Notes,Date,Confirmed,Deaths,Recovered,Fatality Rate,Recovery Rate
MassachusettsUnited States43852,,Massachusetts,United States,North America,42.2302,-71.5301,,22/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43883,,Massachusetts,United States,North America,42.2302,-71.5301,,22/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43853,,Massachusetts,United States,North America,42.2302,-71.5301,,23/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43884,,Massachusetts,United States,North America,42.2302,-71.5301,,23/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43854,,Massachusetts,United States,North America,42.2302,-71.5301,,24/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43885,,Massachusetts,United States,North America,42.2302,-71.5301,,24/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43855,,Massachusetts,United States,North America,42.2302,-71.5301,,25/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43886,,Massachusetts,United States,North America,42.2302,-71.5301,,25/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43856,,Massachusetts,United States,North America,42.2302,-71.5301,,26/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43887,,Massachusetts,United States,North America,42.2302,-71.5301,,26/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43857,,Massachusetts,United States,North America,42.2302,-71.5301,,27/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43888,,Massachusetts,United States,North America,42.2302,-71.5301,,27/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43858,,Massachusetts,United States,North America,42.2302,-71.5301,,28/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43889,,Massachusetts,United States,North America,42.2302,-71.5301,,28/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43859,,Massachusetts,United States,North America,42.2302,-71.5301,,29/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43890,,Massachusetts,United States,North America,42.2302,-71.5301,,29/02/2020,0,0,0,0.00,0.00
MassachusettsUnited States43860,,Massachusetts,United States,North America,42.2302,-71.5301,,30/01/2020,0,0,0,0.00,0.00
MassachusettsUnited States43861,,Massachusetts,United States,North America,42.2302,-71.5301,,31/01/2020,0,0,0,0.00,0.00
MichiganUnited States43862,,Michigan,United States,North America,43.3266,-84.5361,,01/02/2020,0,0,0,0.00,0.00
MichiganUnited States43891,,Michigan,United States,North America,43.3266,-84.5361,,01/03/2020,0,0,0,0.00,0.00
MichiganUnited States43863,,Michigan,United States,North America,43.3266,-84.5361,,02/02/2020,0,0,0,0.00,0.00
MichiganUnited States43892,,Michigan,United States,North America,43.3266,-84.5361,,02/03/2020,0,0,0,0.00,0.00
MichiganUnited States43864,,Michigan,United States,North America,43.3266,-84.5361,,03/02/2020,0,0,0,0.00,0.00
MichiganUnited States43893,,Michigan,United States,North America,43.3266,-84.5361,,03/03/2020,0,0,0,0.00,0.00
MichiganUnited States43865,,Michigan,United States,North America,43.3266,-84.5361,,04/02/2020,0,0,0,0.00,0.00
MichiganUnited States43894,,Michigan,United States,North America,43.3266,-84.5361,,04/03/2020,0,0,0,0.00,0.00
MichiganUnited States43866,,Michigan,United States,North America,43.3266,-84.5361,,05/02/2020,0,0,0,0.00,0.00
MichiganUnited States43895,,Michigan,United States,North America,43.3266,-84.5361,,05/03/2020,0,0,0,0.00,0.00
MichiganUnited States43867,,Michigan,United States,North America,43.3266,-84.5361,,06/02/2020,0,0,0,0.00,0.00
MichiganUnited States43896,,Michigan,United States,North America,43.3266,-84.5361,,06/03/2020,0,0,0,0.00,0.00
MichiganUnited States43868,,Michigan,United States,North America,43.3266,-84.5361,,07/02/2020,0,0,0,0.00,0.00
MichiganUnited States43897,,Michigan,United States,North America,43.3266,-84.5361,,07/03/2020,0,0,0,0.00,0.00
MichiganUnited States43869,,Michigan,United States,North America,43.3266,-84.5361,,08/02/2020,0,0,0,0.00,0.00
MichiganUnited States43898,,Michigan,United States,North America,43.3266,-84.5361,,08/03/2020,0,0,0,0.00,0.00
MichiganUnited States43870,,Michigan,United States,North America,43.3266,-84.5361,,09/02/2020,0,0,0,0.00,0.00
MichiganUnited States43899,,Michigan,United States,North America,43.3266,-84.5361,,09/03/2020,0,0,0,0.00,0.00
MichiganUnited States43871,,Michigan,United States,North America,43.3266,-84.5361,,10/02/2020,0,0,0,0.00,0.00
MichiganUnited States43900,,Michigan,United States,North America,43.3266,-84.5361,,10/03/2020,0,0,0,0.00,0.00
MichiganUnited States43872,,Michigan,United States,North America,43.3266,-84.5361,,11/02/2020,0,0,0,0.00,0.00
MichiganUnited States43873,,Michigan,United States,North America,43.3266,-84.5361,,12/02/2020,0,0,0,0.00,0.00
MichiganUnited States43874,,Michigan,United States,North America,43.3266,-84.5361,,13/02/2020,0,0,0,0.00,0.00
MichiganUnited States43875,,Michigan,United States,North America,43.3266,-84.5361,,14/02/2020,0,0,0,0.00,0.00
MichiganUnited States43876,,Michigan,United States,North America,43.3266,-84.5361,,15/02/2020,0,0,0,0.00,0.00
MichiganUnited States43877,,Michigan,United States,North America,43.3266,-84.5361,,16/02/2020,0,0,0,0.00,0.00
MichiganUnited States43878,,Michigan,United States,North America,43.3266,-84.5361,,17/02/2020,0,0,0,0.00,0.00
MichiganUnited States43879,,Michigan,United States,North America,43.3266,-84.5361,,18/02/2020,0,0,0,0.00,0.00
MichiganUnited States43880,,Michigan,United States,North America,43.3266,-84.5361,,19/02/2020,0,0,0,0.00,0.00
MichiganUnited States43881,,Michigan,United States,North America,43.3266,-84.5361,,20/02/2020,0,0,0,0.00,0.00
MichiganUnited States43882,,Michigan,United States,North America,43.3266,-84.5361,,21/02/2020,0,0,0,0.00,0.00
MichiganUnited States43852,,Michigan,United States,North America,43.3266,-84.5361,,22/01/2020,0,0,0,0.00,0.00
MichiganUnited States43883,,Michigan,United States,North America,43.3266,-84.5361,,22/02/2020,0,0,0,0.00,0.00
MichiganUnited States43853,,Michigan,United States,North America,43.3266,-84.5361,,23/01/2020,0,0,0,0.00,0.00
MichiganUnited States43884,,Michigan,United States,North America,43.3266,-84.5361,,23/02/2020,0,0,0,0.00,0.00
MichiganUnited States43854,,Michigan,United States,North America,43.3266,-84.5361,,24/01/2020,0,0,0,0.00,0.00
MichiganUnited States43885,,Michigan,United States,North America,43.3266,-84.5361,,24/02/2020,0,0,0,0.00,0.00
MichiganUnited States43855,,Michigan,United States,North America,43.3266,-84.5361,,25/01/2020,0,0,0,0.00,0.00
MichiganUnited States43886,,Michigan,United States,North America,43.3266,-84.5361,,25/02/2020,0,0,0,0.00,0.00
MichiganUnited States43856,,Michigan,United States,North America,43.3266,-84.5361,,26/01/2020,0,0,0,0.00,0.00
MichiganUnited States43887,,Michigan,United States,North America,43.3266,-84.5361,,26/02/2020,0,0,0,0.00,0.00
MichiganUnited States43857,,Michigan,United States,North America,43.3266,-84.5361,,27/01/2020,0,0,0,0.00,0.00
MichiganUnited States43888,,Michigan,United States,North America,43.3266,-84.5361,,27/02/2020,0,0,0,0.00,0.00
MichiganUnited States43858,,Michigan,United States,North America,43.3266,-84.5361,,28/01/2020,0,0,0,0.00,0.00
MichiganUnited States43889,,Michigan,United States,North America,43.3266,-84.5361,,28/02/2020,0,0,0,0.00,0.00
MichiganUnited States43859,,Michigan,United States,North America,43.3266,-84.5361,,29/01/2020,0,0,0,0.00,0.00
MichiganUnited States43890,,Michigan,United States,North America,43.3266,-84.5361,,29/02/2020,0,0,0,0.00,0.00
MichiganUnited States43860,,Michigan,United States,North America,43.3266,-84.5361,,30/01/2020,0,0,0,0.00,0.00
MichiganUnited States43861,,Michigan,United States,North America,43.3266,-84.5361,,31/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43862,,Minnesota,United States,North America,45.6945,-93.9002,,01/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43891,,Minnesota,United States,North America,45.6945,-93.9002,,01/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43863,,Minnesota,United States,North America,45.6945,-93.9002,,02/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43892,,Minnesota,United States,North America,45.6945,-93.9002,,02/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43864,,Minnesota,United States,North America,45.6945,-93.9002,,03/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43893,,Minnesota,United States,North America,45.6945,-93.9002,,03/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43865,,Minnesota,United States,North America,45.6945,-93.9002,,04/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43894,,Minnesota,United States,North America,45.6945,-93.9002,,04/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43866,,Minnesota,United States,North America,45.6945,-93.9002,,05/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43895,,Minnesota,United States,North America,45.6945,-93.9002,,05/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43867,,Minnesota,United States,North America,45.6945,-93.9002,,06/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43896,,Minnesota,United States,North America,45.6945,-93.9002,,06/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43868,,Minnesota,United States,North America,45.6945,-93.9002,,07/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43897,,Minnesota,United States,North America,45.6945,-93.9002,,07/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43869,,Minnesota,United States,North America,45.6945,-93.9002,,08/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43898,,Minnesota,United States,North America,45.6945,-93.9002,,08/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43870,,Minnesota,United States,North America,45.6945,-93.9002,,09/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43899,,Minnesota,United States,North America,45.6945,-93.9002,,09/03/2020,0,0,0,0.00,0.00
MinnesotaUnited States43871,,Minnesota,United States,North America,45.6945,-93.9002,,10/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43900,,Minnesota,United States,North America,45.6945,-93.9002,,10/03/2020,3,0,0,0.00,0.00
MinnesotaUnited States43872,,Minnesota,United States,North America,45.6945,-93.9002,,11/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43873,,Minnesota,United States,North America,45.6945,-93.9002,,12/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43874,,Minnesota,United States,North America,45.6945,-93.9002,,13/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43875,,Minnesota,United States,North America,45.6945,-93.9002,,14/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43876,,Minnesota,United States,North America,45.6945,-93.9002,,15/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43877,,Minnesota,United States,North America,45.6945,-93.9002,,16/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43878,,Minnesota,United States,North America,45.6945,-93.9002,,17/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43879,,Minnesota,United States,North America,45.6945,-93.9002,,18/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43880,,Minnesota,United States,North America,45.6945,-93.9002,,19/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43881,,Minnesota,United States,North America,45.6945,-93.9002,,20/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43882,,Minnesota,United States,North America,45.6945,-93.9002,,21/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43852,,Minnesota,United States,North America,45.6945,-93.9002,,22/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43883,,Minnesota,United States,North America,45.6945,-93.9002,,22/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43853,,Minnesota,United States,North America,45.6945,-93.9002,,23/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43884,,Minnesota,United States,North America,45.6945,-93.9002,,23/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43854,,Minnesota,United States,North America,45.6945,-93.9002,,24/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43885,,Minnesota,United States,North America,45.6945,-93.9002,,24/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43855,,Minnesota,United States,North America,45.6945,-93.9002,,25/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43886,,Minnesota,United States,North America,45.6945,-93.9002,,25/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43856,,Minnesota,United States,North America,45.6945,-93.9002,,26/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43887,,Minnesota,United States,North America,45.6945,-93.9002,,26/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43857,,Minnesota,United States,North America,45.6945,-93.9002,,27/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43888,,Minnesota,United States,North America,45.6945,-93.9002,,27/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43858,,Minnesota,United States,North America,45.6945,-93.9002,,28/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43889,,Minnesota,United States,North America,45.6945,-93.9002,,28/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43859,,Minnesota,United States,North America,45.6945,-93.9002,,29/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43890,,Minnesota,United States,North America,45.6945,-93.9002,,29/02/2020,0,0,0,0.00,0.00
MinnesotaUnited States43860,,Minnesota,United States,North America,45.6945,-93.9002,,30/01/2020,0,0,0,0.00,0.00
MinnesotaUnited States43861,,Minnesota,United States,North America,45.6945,-93.9002,,31/01/2020,0,0,0,0.00,0.00
MississippiUnited States43862,,Mississippi,United States,North America,32.7416,-89.6787,,01/02/2020,0,0,0,0.00,0.00
MississippiUnited States43891,,Mississippi,United States,North America,32.7416,-89.6787,,01/03/2020,0,0,0,0.00,0.00
MississippiUnited States43863,,Mississippi,United States,North America,32.7416,-89.6787,,02/02/2020,0,0,0,0.00,0.00
MississippiUnited States43892,,Mississippi,United States,North America,32.7416,-89.6787,,02/03/2020,0,0,0,0.00,0.00
MississippiUnited States43864,,Mississippi,United States,North America,32.7416,-89.6787,,03/02/2020,0,0,0,0.00,0.00
MississippiUnited States43893,,Mississippi,United States,North America,32.7416,-89.6787,,03/03/2020,0,0,0,0.00,0.00
MississippiUnited States43865,,Mississippi,United States,North America,32.7416,-89.6787,,04/02/2020,0,0,0,0.00,0.00
MississippiUnited States43894,,Mississippi,United States,North America,32.7416,-89.6787,,04/03/2020,0,0,0,0.00,0.00
MississippiUnited States43866,,Mississippi,United States,North America,32.7416,-89.6787,,05/02/2020,0,0,0,0.00,0.00
MississippiUnited States43895,,Mississippi,United States,North America,32.7416,-89.6787,,05/03/2020,0,0,0,0.00,0.00
MississippiUnited States43867,,Mississippi,United States,North America,32.7416,-89.6787,,06/02/2020,0,0,0,0.00,0.00
MississippiUnited States43896,,Mississippi,United States,North America,32.7416,-89.6787,,06/03/2020,0,0,0,0.00,0.00
MississippiUnited States43868,,Mississippi,United States,North America,32.7416,-89.6787,,07/02/2020,0,0,0,0.00,0.00
MississippiUnited States43897,,Mississippi,United States,North America,32.7416,-89.6787,,07/03/2020,0,0,0,0.00,0.00
MississippiUnited States43869,,Mississippi,United States,North America,32.7416,-89.6787,,08/02/2020,0,0,0,0.00,0.00
MississippiUnited States43898,,Mississippi,United States,North America,32.7416,-89.6787,,08/03/2020,0,0,0,0.00,0.00
MississippiUnited States43870,,Mississippi,United States,North America,32.7416,-89.6787,,09/02/2020,0,0,0,0.00,0.00
MississippiUnited States43899,,Mississippi,United States,North America,32.7416,-89.6787,,09/03/2020,0,0,0,0.00,0.00
MississippiUnited States43871,,Mississippi,United States,North America,32.7416,-89.6787,,10/02/2020,0,0,0,0.00,0.00
MississippiUnited States43900,,Mississippi,United States,North America,32.7416,-89.6787,,10/03/2020,0,0,0,0.00,0.00
MississippiUnited States43872,,Mississippi,United States,North America,32.7416,-89.6787,,11/02/2020,0,0,0,0.00,0.00
MississippiUnited States43873,,Mississippi,United States,North America,32.7416,-89.6787,,12/02/2020,0,0,0,0.00,0.00
MississippiUnited States43874,,Mississippi,United States,North America,32.7416,-89.6787,,13/02/2020,0,0,0,0.00,0.00
MississippiUnited States43875,,Mississippi,United States,North America,32.7416,-89.6787,,14/02/2020,0,0,0,0.00,0.00
MississippiUnited States43876,,Mississippi,United States,North America,32.7416,-89.6787,,15/02/2020,0,0,0,0.00,0.00
MississippiUnited States43877,,Mississippi,United States,North America,32.7416,-89.6787,,16/02/2020,0,0,0,0.00,0.00
MississippiUnited States43878,,Mississippi,United States,North America,32.7416,-89.6787,,17/02/2020,0,0,0,0.00,0.00
MississippiUnited States43879,,Mississippi,United States,North America,32.7416,-89.6787,,18/02/2020,0,0,0,0.00,0.00
MississippiUnited States43880,,Mississippi,United States,North America,32.7416,-89.6787,,19/02/2020,0,0,0,0.00,0.00
MississippiUnited States43881,,Mississippi,United States,North America,32.7416,-89.6787,,20/02/2020,0,0,0,0.00,0.00
MississippiUnited States43882,,Mississippi,United States,North America,32.7416,-89.6787,,21/02/2020,0,0,0,0.00,0.00
MississippiUnited States43852,,Mississippi,United States,North America,32.7416,-89.6787,,22/01/2020,0,0,0,0.00,0.00
MississippiUnited States43883,,Mississippi,United States,North America,32.7416,-89.6787,,22/02/2020,0,0,0,0.00,0.00
MississippiUnited States43853,,Mississippi,United States,North America,32.7416,-89.6787,,23/01/2020,0,0,0,0.00,0.00
MississippiUnited States43884,,Mississippi,United States,North America,32.7416,-89.6787,,23/02/2020,0,0,0,0.00,0.00
MississippiUnited States43854,,Mississippi,United States,North America,32.7416,-89.6787,,24/01/2020,0,0,0,0.00,0.00
MississippiUnited States43885,,Mississippi,United States,North America,32.7416,-89.6787,,24/02/2020,0,0,0,0.00,0.00
MississippiUnited States43855,,Mississippi,United States,North America,32.7416,-89.6787,,25/01/2020,0,0,0,0.00,0.00
MississippiUnited States43886,,Mississippi,United States,North America,32.7416,-89.6787,,25/02/2020,0,0,0,0.00,0.00
MississippiUnited States43856,,Mississippi,United States,North America,32.7416,-89.6787,,26/01/2020,0,0,0,0.00,0.00
MississippiUnited States43887,,Mississippi,United States,North America,32.7416,-89.6787,,26/02/2020,0,0,0,0.00,0.00
MississippiUnited States43857,,Mississippi,United States,North America,32.7416,-89.6787,,27/01/2020,0,0,0,0.00,0.00
MississippiUnited States43888,,Mississippi,United States,North America,32.7416,-89.6787,,27/02/2020,0,0,0,0.00,0.00
MississippiUnited States43858,,Mississippi,United States,North America,32.7416,-89.6787,,28/01/2020,0,0,0,0.00,0.00
MississippiUnited States43889,,Mississippi,United States,North America,32.7416,-89.6787,,28/02/2020,0,0,0,0.00,0.00
MississippiUnited States43859,,Mississippi,United States,North America,32.7416,-89.6787,,29/01/2020,0,0,0,0.00,0.00
MississippiUnited States43890,,Mississippi,United States,North America,32.7416,-89.6787,,29/02/2020,0,0,0,0.00,0.00
MississippiUnited States43860,,Mississippi,United States,North America,32.7416,-89.6787,,30/01/2020,0,0,0,0.00,0.00
MississippiUnited States43861,,Mississippi,United States,North America,32.7416,-89.6787,,31/01/2020,0,0,0,0.00,0.00
MissouriUnited States43862,,Missouri,United States,North America,38.4561,-92.2884,,01/02/2020,0,0,0,0.00,0.00
MissouriUnited States43891,,Missouri,United States,North America,38.4561,-92.2884,,01/03/2020,0,0,0,0.00,0.00
MissouriUnited States43863,,Missouri,United States,North America,38.4561,-92.2884,,02/02/2020,0,0,0,0.00,0.00
MissouriUnited States43892,,Missouri,United States,North America,38.4561,-92.2884,,02/03/2020,0,0,0,0.00,0.00
MissouriUnited States43864,,Missouri,United States,North America,38.4561,-92.2884,,03/02/2020,0,0,0,0.00,0.00
MissouriUnited States43893,,Missouri,United States,North America,38.4561,-92.2884,,03/03/2020,0,0,0,0.00,0.00
MissouriUnited States43865,,Missouri,United States,North America,38.4561,-92.2884,,04/02/2020,0,0,0,0.00,0.00
MissouriUnited States43894,,Missouri,United States,North America,38.4561,-92.2884,,04/03/2020,0,0,0,0.00,0.00
MissouriUnited States43866,,Missouri,United States,North America,38.4561,-92.2884,,05/02/2020,0,0,0,0.00,0.00
MissouriUnited States43895,,Missouri,United States,North America,38.4561,-92.2884,,05/03/2020,0,0,0,0.00,0.00
MissouriUnited States43867,,Missouri,United States,North America,38.4561,-92.2884,,06/02/2020,0,0,0,0.00,0.00
MissouriUnited States43896,,Missouri,United States,North America,38.4561,-92.2884,,06/03/2020,0,0,0,0.00,0.00
MissouriUnited States43868,,Missouri,United States,North America,38.4561,-92.2884,,07/02/2020,0,0,0,0.00,0.00
MissouriUnited States43897,,Missouri,United States,North America,38.4561,-92.2884,,07/03/2020,0,0,0,0.00,0.00
MissouriUnited States43869,,Missouri,United States,North America,38.4561,-92.2884,,08/02/2020,0,0,0,0.00,0.00
MissouriUnited States43898,,Missouri,United States,North America,38.4561,-92.2884,,08/03/2020,0,0,0,0.00,0.00
MissouriUnited States43870,,Missouri,United States,North America,38.4561,-92.2884,,09/02/2020,0,0,0,0.00,0.00
MissouriUnited States43899,,Missouri,United States,North America,38.4561,-92.2884,,09/03/2020,0,0,0,0.00,0.00
MissouriUnited States43871,,Missouri,United States,North America,38.4561,-92.2884,,10/02/2020,0,0,0,0.00,0.00
MissouriUnited States43900,,Missouri,United States,North America,38.4561,-92.2884,,10/03/2020,1,0,0,0.00,0.00
MissouriUnited States43872,,Missouri,United States,North America,38.4561,-92.2884,,11/02/2020,0,0,0,0.00,0.00
MissouriUnited States43873,,Missouri,United States,North America,38.4561,-92.2884,,12/02/2020,0,0,0,0.00,0.00
MissouriUnited States43874,,Missouri,United States,North America,38.4561,-92.2884,,13/02/2020,0,0,0,0.00,0.00
MissouriUnited States43875,,Missouri,United States,North America,38.4561,-92.2884,,14/02/2020,0,0,0,0.00,0.00
MissouriUnited States43876,,Missouri,United States,North America,38.4561,-92.2884,,15/02/2020,0,0,0,0.00,0.00
MissouriUnited States43877,,Missouri,United States,North America,38.4561,-92.2884,,16/02/2020,0,0,0,0.00,0.00
MissouriUnited States43878,,Missouri,United States,North America,38.4561,-92.2884,,17/02/2020,0,0,0,0.00,0.00
MissouriUnited States43879,,Missouri,United States,North America,38.4561,-92.2884,,18/02/2020,0,0,0,0.00,0.00
MissouriUnited States43880,,Missouri,United States,North America,38.4561,-92.2884,,19/02/2020,0,0,0,0.00,0.00
MissouriUnited States43881,,Missouri,United States,North America,38.4561,-92.2884,,20/02/2020,0,0,0,0.00,0.00
MissouriUnited States43882,,Missouri,United States,North America,38.4561,-92.2884,,21/02/2020,0,0,0,0.00,0.00
MissouriUnited States43852,,Missouri,United States,North America,38.4561,-92.2884,,22/01/2020,0,0,0,0.00,0.00
MissouriUnited States43883,,Missouri,United States,North America,38.4561,-92.2884,,22/02/2020,0,0,0,0.00,0.00
MissouriUnited States43853,,Missouri,United States,North America,38.4561,-92.2884,,23/01/2020,0,0,0,0.00,0.00
MissouriUnited States43884,,Missouri,United States,North America,38.4561,-92.2884,,23/02/2020,0,0,0,0.00,0.00
MissouriUnited States43854,,Missouri,United States,North America,38.4561,-92.2884,,24/01/2020,0,0,0,0.00,0.00
MissouriUnited States43885,,Missouri,United States,North America,38.4561,-92.2884,,24/02/2020,0,0,0,0.00,0.00
MissouriUnited States43855,,Missouri,United States,North America,38.4561,-92.2884,,25/01/2020,0,0,0,0.00,0.00
MissouriUnited States43886,,Missouri,United States,North America,38.4561,-92.2884,,25/02/2020,0,0,0,0.00,0.00
MissouriUnited States43856,,Missouri,United States,North America,38.4561,-92.2884,,26/01/2020,0,0,0,0.00,0.00
MissouriUnited States43887,,Missouri,United States,North America,38.4561,-92.2884,,26/02/2020,0,0,0,0.00,0.00
MissouriUnited States43857,,Missouri,United States,North America,38.4561,-92.2884,,27/01/2020,0,0,0,0.00,0.00
MissouriUnited States43888,,Missouri,United States,North America,38.4561,-92.2884,,27/02/2020,0,0,0,0.00,0.00
MissouriUnited States43858,,Missouri,United States,North America,38.4561,-92.2884,,28/01/2020,0,0,0,0.00,0.00
MissouriUnited States43889,,Missouri,United States,North America,38.4561,-92.2884,,28/02/2020,0,0,0,0.00,0.00
MissouriUnited States43859,,Missouri,United States,North America,38.4561,-92.2884,,29/01/2020,0,0,0,0.00,0.00
MissouriUnited States43890,,Missouri,United States,North America,38.4561,-92.2884,,29/02/2020,0,0,0,0.00,0.00
MissouriUnited States43860,,Missouri,United States,North America,38.4561,-92.2884,,30/01/2020,0,0,0,0.00,0.00
MissouriUnited States43861,,Missouri,United States,North America,38.4561,-92.2884,,31/01/2020,0,0,0,0.00,0.00
MontanaUnited States43862,,Montana,United States,North America,46.9219,-110.4544,,01/02/2020,0,0,0,0.00,0.00
MontanaUnited States43891,,Montana,United States,North America,46.9219,-110.4544,,01/03/2020,0,0,0,0.00,0.00
MontanaUnited States43863,,Montana,United States,North America,46.9219,-110.4544,,02/02/2020,0,0,0,0.00,0.00
MontanaUnited States43892,,Montana,United States,North America,46.9219,-110.4544,,02/03/2020,0,0,0,0.00,0.00
MontanaUnited States43864,,Montana,United States,North America,46.9219,-110.4544,,03/02/2020,0,0,0,0.00,0.00
MontanaUnited States43893,,Montana,United States,North America,46.9219,-110.4544,,03/03/2020,0,0,0,0.00,0.00
MontanaUnited States43865,,Montana,United States,North America,46.9219,-110.4544,,04/02/2020,0,0,0,0.00,0.00
MontanaUnited States43894,,Montana,United States,North America,46.9219,-110.4544,,04/03/2020,0,0,0,0.00,0.00
MontanaUnited States43866,,Montana,United States,North America,46.9219,-110.4544,,05/02/2020,0,0,0,0.00,0.00
MontanaUnited States43895,,Montana,United States,North America,46.9219,-110.4544,,05/03/2020,0,0,0,0.00,0.00
MontanaUnited States43867,,Montana,United States,North America,46.9219,-110.4544,,06/02/2020,0,0,0,0.00,0.00
MontanaUnited States43896,,Montana,United States,North America,46.9219,-110.4544,,06/03/2020,0,0,0,0.00,0.00
MontanaUnited States43868,,Montana,United States,North America,46.9219,-110.4544,,07/02/2020,0,0,0,0.00,0.00
MontanaUnited States43897,,Montana,United States,North America,46.9219,-110.4544,,07/03/2020,0,0,0,0.00,0.00
MontanaUnited States43869,,Montana,United States,North America,46.9219,-110.4544,,08/02/2020,0,0,0,0.00,0.00
MontanaUnited States43898,,Montana,United States,North America,46.9219,-110.4544,,08/03/2020,0,0,0,0.00,0.00
MontanaUnited States43870,,Montana,United States,North America,46.9219,-110.4544,,09/02/2020,0,0,0,0.00,0.00
MontanaUnited States43899,,Montana,United States,North America,46.9219,-110.4544,,09/03/2020,0,0,0,0.00,0.00
MontanaUnited States43871,,Montana,United States,North America,46.9219,-110.4544,,10/02/2020,0,0,0,0.00,0.00
MontanaUnited States43900,,Montana,United States,North America,46.9219,-110.4544,,10/03/2020,0,0,0,0.00,0.00
MontanaUnited States43872,,Montana,United States,North America,46.9219,-110.4544,,11/02/2020,0,0,0,0.00,0.00
MontanaUnited States43873,,Montana,United States,North America,46.9219,-110.4544,,12/02/2020,0,0,0,0.00,0.00
MontanaUnited States43874,,Montana,United States,North America,46.9219,-110.4544,,13/02/2020,0,0,0,0.00,0.00
MontanaUnited States43875,,Montana,United States,North America,46.9219,-110.4544,,14/02/2020,0,0,0,0.00,0.00
MontanaUnited States43876,,Montana,United States,North America,46.9219,-110.4544,,15/02/2020,0,0,0,0.00,0.00
MontanaUnited States43877,,Montana,United States,North America,46.9219,-110.4544,,16/02/2020,0,0,0,0.00,0.00
MontanaUnited States43878,,Montana,United States,North America,46.9219,-110.4544,,17/02/2020,0,0,0,0.00,0.00
MontanaUnited States43879,,Montana,United States,North America,46.9219,-110.4544,,18/02/2020,0,0,0,0.00,0.00
MontanaUnited States43880,,Montana,United States,North America,46.9219,-110.4544,,19/02/2020,0,0,0,0.00,0.00
MontanaUnited States43881,,Montana,United States,North America,46.9219,-110.4544,,20/02/2020,0,0,0,0.00,0.00
